normalized_text,label_manual,tokens,tokenized_text
otak pejabat tidak sampai pemikiran  kesitu embakarna memang jadi pejabatbukan karena jenius brlian melain kan karena duitjadi isi otak  hanya duitwiwikitu ajayang jenius barudokter yang bisa ciptakan alat trapi ituitu pun di benci iya maklumsirik tanda tidak mampuorang seperti iti bacocok mrntri kesehatankarna memang otak  sehat,0,"['[CLS]', 'otak', 'pejabat', 'tidak', 'sampai', 'pemikiran', 'kesi', '##tu', 'emb', '##akar', '##na', 'memang', 'jadi', 'pejabat', '##bukan', 'karena', 'jenius', 'br', '##lian', 'mel', '##ain', 'kan', 'karena', 'duit', '##jadi', 'isi', 'otak', 'hanya', 'duit', '##wi', '##wi', '##kit', '##u', 'aja', '##yang', 'jenius', 'baru', '##do', '##kt', '##er', 'yang', 'bisa', 'ciptakan', 'alat', 'tra', '##pi', 'itu', '##it', '##u', 'pun', 'di', 'benci', 'iya', 'maklum', '##sir', '##ik', 'tanda', 'tidak', 'mampu', '##orang', 'seperti', 'it', '##i', 'bac', '##ocok', 'mr', '##n', '##tri', 'kesehatan', '##karn', '##a', 'memang', 'otak', 'sehat', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 5492, 3788, 1580, 1996, 4588, 4719, 1496, 10723, 1760, 2056, 2362, 2359, 3788, 10780, 1686, 26290, 2073, 7449, 1593, 1589, 2797, 1686, 11093, 14355, 4606, 5492, 1821, 11093, 3905, 3905, 28103, 943, 6380, 6154, 26290, 1836, 2119, 24530, 1477, 1497, 1777, 20747, 3161, 10073, 5828, 1570, 1537, 943, 1964, 1485, 15869, 13888, 7158, 3299, 1510, 3611, 1580, 2528, 1775, 1730, 2848, 939, 6689, 6192, 6878, 935, 2550, 3144, 15274, 936, 2362, 5492, 5427, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
kalo seperti ini pemerintah harus bertanggungjawab untuk membuat regulasi deforestasi dan menegakan pengawasan seketat mungkin agar hal ini bisa di reduce karena resiko  makin lama akan semakin besar parahterutama perusahaan yang nakal mereka dengan enaknya mendapatkan konsesi hutan tanpa adanya pengembalian alam ke bentuk aslinya kebanyakan mereka setelah habis ditinggalkan begitu saja mereka kabur dan pergi ke tempat baru,0,"['[CLS]', 'kalo', 'seperti', 'ini', 'pemerintah', 'harus', 'bertanggungjawab', 'untuk', 'membuat', 'regulasi', 'def', '##ores', '##tasi', 'dan', 'meneg', '##akan', 'pengawasan', 'sek', '##etat', 'mungkin', 'agar', 'hal', 'ini', 'bisa', 'di', 'red', '##uce', 'karena', 'resiko', 'makin', 'lama', 'akan', 'semakin', 'besar', 'parah', '##teru', '##tama', 'perusahaan', 'yang', 'nakal', 'mereka', 'dengan', 'enak', '##nya', 'mendapatkan', 'konsesi', 'hutan', 'tanpa', 'adanya', 'pengembalian', 'alam', 'ke', 'bentuk', 'aslinya', 'kebanyakan', 'mereka', 'setelah', 'habis', 'ditinggalkan', 'begitu', 'saja', 'mereka', 'kabur', 'dan', 'pergi', 'ke', 'tempat', 'baru', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 7288, 1730, 1540, 1990, 1878, 11862, 1559, 2026, 13798, 4747, 18077, 4823, 1501, 4053, 1538, 6455, 1631, 17564, 2341, 2259, 1794, 1540, 1777, 1485, 4300, 13411, 1686, 10577, 4514, 2461, 1634, 2718, 1819, 5695, 15628, 31651, 2391, 1497, 16964, 1633, 1545, 8955, 1519, 2720, 18327, 3283, 2327, 2744, 15895, 2660, 1500, 2479, 8318, 3908, 1633, 1818, 5594, 8748, 2435, 2037, 1633, 7523, 1501, 3693, 1500, 1991, 1836, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gede juga iya banjirnya padahal termasuk daerah daratan tinggi,1,"['[CLS]', 'gede', 'juga', 'iya', 'banjir', '##nya', 'padahal', 'termasuk', 'daerah', 'daratan', 'tinggi', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 11008, 1614, 13888, 3726, 1519, 3482, 2304, 1995, 7701, 2217, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
cukong dan pejabat serakah cepat lengser,0,"['[CLS]', 'cuk', '##ong', 'dan', 'pejabat', 'serakah', 'cepat', 'lengser', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 2297, 1653, 1501, 3788, 31810, 3218, 28113, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sdah cukup besar pengorbanan hutan kalimantan untuk sawit tetapi knpa minyak goreng  msih mahal jga iya,1,"['[CLS]', 'sda', '##h', 'cukup', 'besar', 'pengorbanan', 'hutan', 'kalimantan', 'untuk', 'sawit', 'tetapi', 'kn', '##pa', 'minyak', 'goreng', 'msi', '##h', 'mahal', 'jg', '##a', 'iya', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 26702, 945, 2352, 1819, 12970, 3283, 4092, 1559, 8880, 1925, 6577, 2187, 3245, 9401, 24415, 945, 6612, 23599, 936, 13888, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
narasi seperti ini perlu digaungkan karena narasi yang beredar di masyarakat kalimantan menganggap bertambahnya aktivitas pertambangan berdampak baik bagi mereka karena ada sebagian lahan mereka yang dapat ganti rugi dan tersedianya lapangan pekerjaan bagi penduduk lokal maupun dari luar provinsi yang mereka lupa adalah efek jangka panjang dari deforestasi semoga isue yang di angkat selanjutnya adalah masalah ilegal tambang di kalimantan yang tentunya menjadi salah satu penyebab deforestasisalam dari kalimantan tengah,1,"['[CLS]', 'narasi', 'seperti', 'ini', 'perlu', 'dig', '##au', '##ng', '##kan', 'karena', 'narasi', 'yang', 'beredar', 'di', 'masyarakat', 'kalimantan', 'menganggap', 'bertambahnya', 'aktivitas', 'pertambangan', 'berdampak', 'baik', 'bagi', 'mereka', 'karena', 'ada', 'sebagian', 'lahan', 'mereka', 'yang', 'dapat', 'ganti', 'rugi', 'dan', 'tersedianya', 'lapangan', 'pekerjaan', 'bagi', 'penduduk', 'lokal', 'maupun', 'dari', 'luar', 'provinsi', 'yang', 'mereka', 'lupa', 'adalah', 'efek', 'jangka', 'panjang', 'dari', 'def', '##ores', '##tasi', 'semoga', 'isu', '##e', 'yang', 'di', 'angkat', 'selanjutnya', 'adalah', 'masalah', 'ilegal', 'tambang', 'di', 'kalimantan', 'yang', 'tentunya', 'menjadi', 'salah', 'satu', 'penyebab', 'def', '##ores', '##tasi', '##sal', '##am', 'dari', 'kalimantan', 'tengah', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 17940, 1730, 1540, 2506, 2520, 1802, 9402, 1493, 1686, 17940, 1497, 8326, 1485, 1956, 4092, 4569, 19012, 4208, 9322, 9235, 1983, 1896, 1633, 1686, 1684, 2469, 4005, 1633, 1497, 1708, 6750, 8196, 1501, 22268, 3915, 3543, 1896, 2548, 4058, 3455, 1542, 2315, 2546, 1497, 1633, 6741, 1581, 4922, 5129, 2540, 1542, 4747, 18077, 4823, 6391, 4334, 929, 1497, 1485, 10150, 3580, 1581, 2340, 7448, 8423, 1485, 4092, 1497, 5875, 1649, 1911, 1713, 4859, 4747, 18077, 4823, 6693, 1487, 1542, 4092, 2172, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mana ada yang perduli mas mas kami di kalimantan ini sudah di bungkam mulut kami oleh pemerintah daerahkalau kami terlalu banyak omong kami di intimidasimana ada yang perduli kalau kami di intimidasi leboh baik sama sama cari aman,0,"['[CLS]', 'mana', 'ada', 'yang', 'perduli', 'mas', 'mas', 'kami', 'di', 'kalimantan', 'ini', 'sudah', 'di', 'bungk', '##am', 'mulut', 'kami', 'oleh', 'pemerintah', 'daerah', '##kala', '##u', 'kami', 'terlalu', 'banyak', 'omong', 'kami', 'di', 'intimidasi', '##mana', 'ada', 'yang', 'perduli', 'kalau', 'kami', 'di', 'intimidasi', 'leb', '##oh', 'baik', 'sama', 'sama', 'cari', 'aman', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 2420, 1684, 1497, 29598, 1609, 1609, 2087, 1485, 4092, 1540, 1798, 1485, 14843, 1487, 5727, 2087, 1617, 1990, 1995, 9063, 943, 2087, 3408, 1814, 19986, 2087, 1485, 23171, 2360, 1684, 1497, 29598, 2280, 2087, 1485, 23171, 4434, 1749, 1983, 1959, 1959, 7532, 4022, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 bisa keluar iya izin amdal  ke perusahaan perusahaan tersebut,1,"['[CLS]', 'bisa', 'keluar', 'iya', 'izin', 'amd', '##al', 'ke', 'perusahaan', 'perusahaan', 'tersebut', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 1777, 2057, 13888, 5297, 28699, 1483, 1500, 2391, 2391, 1676, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pr kita bersama seluruh warga dunia deforestasi sudah sejak manusia pertama ada terlebih setelah revolusi industri pertama di eropa sepertinya hutan di sana sudah hampir habis tertelan oleh lahan pertanian dan perkebunan bukan mengecilkan peran pemerintah dan rakyat indonesia hanya membesarkan view saja,0,"['[CLS]', 'pr', 'kita', 'bersama', 'seluruh', 'warga', 'dunia', 'def', '##ores', '##tasi', 'sudah', 'sejak', 'manusia', 'pertama', 'ada', 'terlebih', 'setelah', 'revolusi', 'industri', 'pertama', 'di', 'eropa', 'sepertinya', 'hutan', 'di', 'sana', 'sudah', 'hampir', 'habis', 'tert', '##elan', 'oleh', 'lahan', 'pertanian', 'dan', 'perkebunan', 'bukan', 'mengecil', '##kan', 'peran', 'pemerintah', 'dan', 'rakyat', 'indonesia', 'hanya', 'membesarkan', 'view', 'saja', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 1569, 1732, 2113, 2313, 2082, 1950, 4747, 18077, 4823, 1798, 2115, 2112, 1889, 1684, 5120, 1818, 4499, 3123, 1889, 1485, 3040, 8070, 3283, 1485, 3542, 1798, 3066, 5594, 2330, 5613, 1617, 4005, 3715, 1501, 6410, 2054, 27305, 1493, 3631, 1990, 1501, 2425, 1718, 1821, 16771, 12524, 2037, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sawit biang keroknya,0,"['[CLS]', 'sawit', 'biang', 'ker', '##ok', '##nya', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']","[3, 8880, 21117, 1678, 1590, 1519, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
